"APPID","CAT_COMP_1","CAT_COMP_2","GIFT_CAT_DESC","CAMPAIGN_CDE","FIN_AID_ELEMENT","MEM_HONOR_CDE","FUTURE_GOAL_1","FUTURE_GOAL_2","FUTURE_GOAL_3","FUTURE_GOAL_4","FUTURE_GOAL_5","FUND_GOAL_AMT","ANNUAL_GOAL_AMT","FUND_TYPE","TOT_XFER_TO_BU","INC_INT_GENERATED","GIVING_CLUB_CDE","DESIGNATION_CDE","CASH_ACCT_CDE","CASH_GL_MASTER_APPID","REV_ACCT_CDE","REV_GL_MASTER_APPID","ASSET_ACCT_CDE","ASSET_GL_MASTER_APPID","LIAB_ACCT_CDE","LIAB_GL_MASTER_APPID","CASE_GROUP","CASE_LINE_NUM","FOLIO","CHARITABLE_FLAG","VALID_UNTIL_DTE","ACTION_REQ_FLAG","REQ_ACTION_DONE","GL_EXPECTED","GL_REVENUE","RANGE_1_LIMIT","RANGE_2_LIMIT","RANGE_3_LIMIT","RANGE_4_LIMIT","RANGE_5_LIMIT","RANGE_6_LIMIT","RANGE_7_LIMIT","RANGE_8_LIMIT","RANGE_9_LIMIT","RANGE_10_LIMIT","RANGE_11_LIMIT","RANGE_12_LIMIT","RANGE_1_NUM","RANGE_1_AMT","RANGE_2_NUM","RANGE_2_AMT","RANGE_3_NUM","RANGE_3_AMT","RANGE_4_NUM","RANGE_4_AMT","RANGE_5_NUM","RANGE_5_AMT","RANGE_6_NUM","RANGE_6_AMT","RANGE_7_NUM","RANGE_7_AMT","RANGE_8_NUM","RANGE_8_AMT","RANGE_9_NUM","RANGE_9_AMT","RANGE_10_NUM","RANGE_10_AMT","RANGE_11_NUM","RANGE_11_AMT","RANGE_12_NUM","RANGE_12_AMT","CASH_GIFT_NUM","CASH_GIFT_AMT","PROMISE_NUM","PROMISE_AMT","PROMISE_PMT_NUM","PROMISE_PMT_AMT","MATCH_GIFT_NUM","MATCH_GIFT_AMT","MATCH_PMT_NUM","MATCH_PMT_AMT","SOFT_CREDIT_NUM","SOFT_CREDIT_AMT","NON_CASH_NUM","NON_CASH_AMT","GIFTS_NUM","GIFTS_AMT","DEFER_NUM","DEFER_AMT","DEFER_PMT_NUM","DEFER_PMT_AMT","DON_RESTR_NUM","DON_RESTR_AMT","ORG_RESTR_NUM","ORG_RESTR_AMT","FIRST_GIFT_DTE","FIRST_GIFT_AMT","LAST_GIFT_DTE","LAST_GIFT_AMT","LARGEST_GIFT_DTE","LARGEST_GIFT_AMT","SMALLEST_GIFT_DTE","SMALLEST_GIFT_AMT","ALT_DESIGNATION_CD","ONLINE_GIVING_AVAIL","ONLINE_GIVING_DESC","PROJECT_CODE","APPROWVERSION","USER_NAME","JOB_NAME","JOB_TIME"
"428","GBHEM","90003","Graduate Education Endowment","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  2174","2536","02   0000 110  1017","2164","","","A","00","","N","","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","16","54163.20","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","16","54163.20","0","0.00","0","0.00","0","0.00","0","0.00","10/11/2011 11:47:07 AM","2200.00","10/29/2020 4:55:41 PM","12000.00","10/29/2020 4:55:41 PM","12000.00","10/12/2012 2:27:34 PM","2000.00","","N","","","System.Byte[]","drlynch","w_gift_entry","10/29/2020 4:57:08 PM"
"429","GOVRN","90000","Big Read E-Grant","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 410  4145","2500","02   0000 110  1017","2164","","","A","00","","Y","6/30/2030 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_gift_cat_detail","9/16/2011 11:36:06 AM"
"430","GOVRN","90001","U.S. Government Challenge Grant","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","","","","","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"431","GOVRN","90002","G-Force Grant - Go Center","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  3059","2557","02   0000 110  1017","2164","","","A","00","","Y","6/30/2030 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","5000.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","5000.00","0","0.00","0","0.00","0","0.00","0","0.00","12/21/2004 3:22:39 PM","5000.00","12/21/2004 3:22:39 PM","5000.00","12/21/2004 3:22:39 PM","5000.00","12/21/2004 3:22:39 PM","5000.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 4:37:42 PM"
"432","GOVRN","90100","State Grants","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  3059","2557","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","15052.82","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","15052.82","0","0.00","0","0.00","0","0.00","0","0.00","4/16/2004 2:31:57 PM","5052.82","5/26/2020 2:39:25 PM","10000.00","5/26/2020 2:39:25 PM","10000.00","4/16/2004 2:31:57 PM","5052.82","","N","","","System.Byte[]","drlynch","w_gift_entry","5/26/2020 2:42:40 PM"
"433","GOVRN","90101","Small Business Development Center","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","","","","","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"434","GOVRN","90150","Small Business Development Center In-Kind","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","","","","","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"435","PHYPL","60000","Capital Support","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1066","9747","02   0000 430  4275","2576","01   0000 110  1017","5512","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","60","1330741.00","3","300.00","8.00","5300.00","0","0.00","0","0.00","16","496928.00","0","0.00","68","1336041.00","0","0.00","0","0.00","0","0.00","0","0.00","8/24/1998 12:00:00 AM","500.00","4/19/2023 12:00:00 AM","2000.00","2/11/2016 3:08:31 PM","480000.00","2/24/2023 12:00:00 AM","10.00","","N","","","System.Byte[]","JCOVARRUBIAS","w_gift_entry","4/20/2023 2:03:40 PM"
"436","PHYPL","60001","Walking Plaza Brick Project","WABR","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","01","01   0000 100  1225","9740","01   0000 430  4336","5927","01   0000 110  1017","5512","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","126","17140.00","3","200.00","2.00","100.00","3","300.00","1","35.00","25","2555.00","0","0.00","129","17275.00","0","0.00","0","0.00","0","0.00","0","0.00","1/7/1997 12:00:00 AM","100.00","10/23/2020 9:44:02 AM","125.00","3/17/2000 12:00:00 AM","3000.00","4/19/2012 9:48:14 AM","-1.00","","N","","","System.Byte[]","drlynch","w_gift_entry","10/23/2020 1:38:38 PM"
"437","PHYPL","60002","Transportation Fund","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","01","01   0000 100  1220","5509","01   0000 430  4336","5927","01   0000 110  1017","5512","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","16","87710.00","0","0.00","0.00","0.00","1","5000.00","0","0.00","0","0.00","1","1145.21","17","88855.21","0","0.00","0","0.00","0","0.00","0","0.00","4/30/2001 12:00:00 AM","50.00","7/25/2013 10:44:33 AM","1145.21","8/9/2005 2:47:40 PM","20000.00","6/18/2001 12:00:00 AM","10.00","","N","","","System.Byte[]","MTALLEN","w_gift_entry","7/25/2013 10:56:17 AM"
"438","PHYPL","60003","Miss Wiley's Room","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","N","","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","1500.00","0","0.00","0.00","0.00","0","0.00","0","0.00","2","2750.00","0","0.00","2","1500.00","0","0.00","0","0.00","0","0.00","0","0.00","12/31/2002 12:00:00 AM","2500.00","2/23/2004 12:00:00 AM","250.00","12/31/2002 12:00:00 AM","2500.00","2/23/2004 12:00:00 AM","250.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 4:27:54 PM"
"439","PHYPL","60004","Walking Plaza Bench Fund","WABR","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4398","2641","02   0000 110  1017","2164","","","A","00","","Y","12/31/1999 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","5","4500.00","8","800.00","4.00","400.00","2","1500.00","2","1500.00","3","2500.00","0","0.00","11","6400.00","0","0.00","0","0.00","0","0.00","0","0.00","2/19/2003 12:00:00 AM","1000.00","1/26/2012 9:17:32 AM","100.00","5/3/2005 9:45:46 AM","1000.00","11/30/2006 12:00:00 AM","100.00","","N","","","System.Byte[]","MTALLEN","w_gift_entry","1/26/2012 12:55:46 PM"
"440","PHYPL","60050","Plant Fund In-Kind Gifts","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","01","01   0000 100  1220","5509","01   0000 430  4700","5942","01   0000 110  1017","5512","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","8/10/2020 4:14:52 PM","425.00","8/10/2020 4:14:52 PM","425.00","8/10/2020 4:14:52 PM","425.00","8/10/2020 4:14:52 PM","425.00","","N","","","System.Byte[]","drlynch","w_gift_entry","8/10/2020 4:34:06 PM"
"441","PHYPL","60100","Thomas Winston Cole, Sr. Library General Support","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","12500.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","12500.00","0","0.00","0","0.00","0","0.00","0","0.00","4/9/1997 12:00:00 AM","12500.00","4/9/1997 12:00:00 AM","12500.00","4/9/1997 12:00:00 AM","12500.00","4/9/1997 12:00:00 AM","12500.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 4:43:35 PM"
"442","PHYPL","60150","Thomas Winston Cole, Sr. Library In-Kind Gfits","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"443","PHYPL","60200","Thirkield Hall General Support","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"444","PHYPL","60250","Thirkield Hall In-Kind Gifts","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"445","PHYPL","60300","King Administration Building General Support","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"446","PHYPL","60350","King Administration Building In-Kind Gift","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_gift_cat_detail","1/16/2014 8:20:19 AM"
"447","PHYPL","60400","Fred T. Long Student Union General Support","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4395","2638","02   0000 100  1013","2141","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","3100.00","0","0.00","0.00","0.00","0","0.00","0","0.00","2","1000.00","0","0.00","2","3100.00","0","0.00","0","0.00","0","0.00","0","0.00","2/17/2003 12:00:00 AM","3500.00","7/19/2016 11:27:50 AM","500.00","2/17/2003 12:00:00 AM","3500.00","7/19/2016 11:27:50 AM","500.00","","N","","","System.Byte[]","MTALLEN","w_gift_entry","7/19/2016 12:05:04 PM"
"448","PHYPL","60450","Fred T. Long Student Union In-Kind Gifts","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"449","PHYPL","60500","Arron Baker Science Building General Support","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"450","PHYPL","60550","Arron Baker Science Building In-Kind Gifts","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","1","580.00","1","580.00","0","0.00","0","0.00","0","0.00","0","0.00","12/31/2018 12:00:00 AM","580.00","12/31/2018 12:00:00 AM","580.00","12/31/2018 12:00:00 AM","580.00","12/31/2018 12:00:00 AM","580.00","","N","","","System.Byte[]","drlynch","w_gift_entry","1/17/2019 4:28:51 PM"
"451","PHYPL","60600","Dogan Hall General Support","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"452","PHYPL","60650","Dogan Hall In-Kind Gift","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_gift_cat_detail","1/16/2014 8:18:46 AM"
"453","PHYPL","60800","President's Home General Support","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","175000.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","175000.00","0","0.00","0","0.00","0","0.00","0","0.00","9/24/1998 12:00:00 AM","175000.00","9/24/1998 12:00:00 AM","175000.00","9/24/1998 12:00:00 AM","175000.00","9/24/1998 12:00:00 AM","175000.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 4:09:28 PM"
"454","PHYPL","60850","President's Home In-Kind Gift","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","02","02   0000 100  1253","2156","02   0000 430  4396","2639","02   0000 110  1017","2164","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_gift_cat_detail","1/16/2014 8:23:51 AM"
