"GIFT_GROUP_NUM","GIFT_NUM","DONOR_ID","RECEIPT_ADDR_CDE","CAT_COMP_1","CAT_COMP_2","MEM_HONOR_CDE","AID_ELEMENT","CAMPAIGN_CDE","SOLICIT_CDE","GIVING_CLUB_CDE","SOLICITOR_ID","GIFT_DTE","GIFT_AMT","GIVING_RELATION","LETTER_TO_SEND","NOTATION_1","NOTATION_2","PROPOSAL_NUM","GIFT_CLASS","SUB_CLASS_CDE","LAST_RECPT_NUM","BANK_ID","CHECK_CC_NUM","LEGAL_TENDER","EXPIRE_DTE","ACK_DATE","GIFT_SET_CDE","ANON_GIFT_FLAG","PRINT_RECPT_YN","IMMED_LETTER_YN","BOOK_YN","SALUT_CDE","GIFT_MASTER_STS","DEDICATEE_NOTIFIED","DEDICATION_INFO","USER_NAME","JOB_NAME","JOB_TIME"
"5258","1","28841","","CFDES","20273","","","C150","","","","1/27/2023 12:00:00 AM","1000.00","AL","","","","","CS","CK","0","","","","12/14/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_list","2/13/2023 3:43:19 PM"
"5259","1","131097","","CFDES","20273","","","C150","","","","2/1/2023 12:00:00 AM","250.00","EM","","Pledge Payment","","","CS","PR","0","","","","11/30/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 3:40:31 PM"
"5259","2","52372","","CFUNR","10017","","","C150","","","","2/1/2023 12:00:00 AM","200.00","AL","","President's Club","","","CS","PR","0","","","","11/30/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 3:48:52 PM"
"5259","3","137455","","CFDES","20273","","","C150","","","","2/1/2023 12:00:00 AM","100.00","EM","","Pledge payment","","","CS","PR","0","","","","11/30/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 3:49:48 PM"
"5259","4","66838","","CFUNR","10017","","","C150","","","","2/1/2023 12:00:00 AM","50.00","EM","","","","","CS","PR","0","","","","11/30/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 3:51:13 PM"
"5260","1","131097","","CFDES","20273","","","C150","","","","2/1/2023 12:00:00 AM","250.00","EM","","Pledge Payment","","","CS","PR","0","","","","12/31/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 3:55:43 PM"
"5260","2","52372","","CFUNR","10017","","","C150","","","","2/1/2023 12:00:00 AM","200.00","AL","","President's Club","","","CS","PR","0","","","","12/31/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/23/2023 9:34:53 AM"
"5260","3","137455","","CFDES","20273","","","C150","","","","2/1/2023 12:00:00 AM","100.00","EM","","Pledge payment","","","CS","PR","0","","","","12/31/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:00:22 PM"
"5260","4","66838","","CFUNR","10017","","","C150","","","","2/1/2023 12:00:00 AM","50.00","EM","","","","","CS","PR","0","","","","12/31/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:00:58 PM"
"5261","1","1293","","PHYPL","61300","","","PRAL","","","","2/19/2023 12:00:00 AM","25.00","AL","","Alpha Project","","","CS","CC","0","","","","2/16/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:24:13 PM"
"5261","2","134416","","PHYPL","61300","","","PRAL","","","","2/19/2023 12:00:00 AM","39.00","AL","","Project Alpha","","","CS","CC","0","","","","2/16/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:24:47 PM"
"5261","3","24702","","CFDES","20273","","","C150","","","","2/19/2023 12:00:00 AM","300.00","AL","","150th Anniversary","","","CS","CC","0","","","","2/16/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:25:41 PM"
"5261","6","98628","","CFDES","20273","","","C150","","","","2/19/2023 12:00:00 AM","5000.00","TR","","Trustee Pledge Payment","","","CS","CC","0","","","","2/9/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:28:21 PM"
"5261","7","127217","","PHYPL","61300","","","PRAL","","","","2/19/2023 12:00:00 AM","50.00","AL","","Alpha Project @ WC","","","CS","CC","0","","","","2/10/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:29:07 PM"
"5261","8","137585","","CFDES","10190","","","C150","","","","2/19/2023 12:00:00 AM","30.00","AL",""," ","","","CS","CC","0","","","","2/10/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:29:53 PM"
"5261","9","75787","","PHYPL","61300","","","PRAL","","","","2/19/2023 12:00:00 AM","50.00","AL","","Alpha Project @ WC","","","CS","CC","0","","","","2/13/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:30:34 PM"
"5261","10","135577","","ANSCH","30000","INMM3","","C150","","","","2/19/2023 12:00:00 AM","100.00","AL",""," ","","","CS","CC","0","","","","2/14/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:32:51 PM"
"5261","11","3075","","PHYPL","61300","","","PRAL","","","","2/19/2023 12:00:00 AM","50.00","AL","","Alpha Project @ WC","","","CS","CC","0","","","","2/15/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:33:23 PM"
"5261","12","61841","","CFDES","20273","IH004","","C150","","","","2/19/2023 12:00:00 AM","50.00","FR","","150th Anniversary","","","CS","CC","0","","","","2/16/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:34:37 PM"
"5261","13","127552","","CFUNR","10000","","","C150","","","","2/19/2023 12:00:00 AM","25.00","AL","","","","","CS","CC","0","","","","2/19/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:35:05 PM"
"5261","14","45170","","CFUNR","10000","","","C150","","","","2/19/2023 12:00:00 AM","50.00","AL","","The Wiley Fund (Formerly Annual Fund)","","","CS","CC","0","","","","2/19/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 4:35:42 PM"
"5261","15","129862","","CFDES","20273","","","C150","","","","2/19/2023 12:00:00 AM","2000.00","TR","","Trustee","","","CS","CC","0","","","","2/19/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 5:00:00 PM"
"5262","1","145853","","CFDES","20273","","","C150","","","","2/7/2023 12:00:00 AM","250.00","BS","","Wiley College Gift","","","CS","CK","0","","1038","","1/26/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 5:08:02 PM"
"5263","1","26818","","CFUNR","10023","","","C150","","","","2/8/2023 12:00:00 AM","500.00","TR","","Trustee Giving","","","CS","CK","0","","7817","","1/28/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 8:16:43 PM"
"5263","2","26818","","PHYPL","61300","","","PRAL","","","","2/8/2023 12:00:00 AM","150.00","TR","","Alpha Project","","","CS","CK","0","","7818","","1/28/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/8/2023 10:03:44 AM"
"5263","3","25546","","CFDES","20101","","","C150","","","","2/8/2023 12:00:00 AM","150.00","AL","","Founders (Dallas WCC)","","","CS","CK","0","","6117","","2/3/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 8:25:51 PM"
"5263","4","32273","","CFDES","20273","","","C150","","","","2/8/2023 12:00:00 AM","100.00","AL","","Contribution","","","CS","CK","0","","1827","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 8:28:42 PM"
"5263","5","125979","","CFDES","20273","","","C150","","","","2/8/2023 12:00:00 AM","50.00","FR","","Contribution","","","CS","CK","0","","8636","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 8:31:00 PM"
"5263","6","140375","","ANSCH","30071","","","C150","","","","2/8/2023 12:00:00 AM","3000.00","OR","","Jalen Brown (ID# 134325)","","","CS","CK","0","","02325931","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 8:39:40 PM"
"5264","3","146138","","CFDES","20273","","","C150","","","","2/10/2023 12:00:00 AM","1086.79","BS","","Texas Bank & Trust","","","CS","AC","0","","","","2/10/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/6/2023 5:19:07 PM"
"5265","1","26615","","CFUNR","10000","","","C150","","","","2/10/2023 12:00:00 AM","100.00","AL","","","","","CS","CK","0","","22381","","1/25/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 8:49:26 PM"
"5266","1","40432","","ANSCH","32025","","","FLSA","","","","2/10/2023 12:00:00 AM","2000.00","FR","","","","","CS","CK","0","","1000519","","1/31/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 8:51:40 PM"
"5266","2","23950","","CFDES","20256","","","","","","","2/10/2023 12:00:00 AM","4000.00","FD","","","","","CS","CK","0","","5851","","2/1/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 8:55:02 PM"
"5267","1","25327","","ANSCH","30000","","","C150","","","","2/13/2023 12:00:00 AM","666.70","FD","","Hattaway Scholarship Fund","","","CS","CK","0","","336751","","2/7/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 9:00:57 PM"
"5267","2","25327","","ANSCH","30000","","","C150","","","","2/13/2023 12:00:00 AM","1003.84","FD","","Whiteman Scholarship Fund","","","CS","CK","0","","336752","","2/7/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 9:03:36 PM"
"5267","3","25327","","ANSCH","30000","","","C150","","","","2/13/2023 12:00:00 AM","1000.05","FD","","Fitzgerald Scholarship Fund","","","CS","CK","0","","336753","","2/7/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 9:05:37 PM"
"5267","4","25327","","ENSCH","70048","","","","","","","2/13/2023 12:00:00 AM","73.18","FD","","Rev J.B. Black Scholarship","","","CS","CK","0","","336754","","2/7/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 9:07:55 PM"
"5267","5","25327","","ANSCH","30000","","","C150","","","","2/13/2023 12:00:00 AM","981.58","FD","","Walter S. McAfee Scholarship","","","CS","CK","0","","336755","","2/7/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 9:11:08 PM"
"5268","1","138376","","PHYPL","61725","","","C150","","","","2/13/2023 12:00:00 AM","31350.00","BS","","","","","CS","CK","0","","63722","","2/9/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 9:15:50 PM"
"5269","1","145847","","CFDES","20000","","","C150","","","","2/17/2023 12:00:00 AM","5.00","FR","","UNCF","","","CS","CK","0","","1409345782","","1/30/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 9:23:18 PM"
"5269","2","25020","","CFDES","20273","","","C150","","","","2/17/2023 12:00:00 AM","300.00","AL","","Increasing the Legacy Campaign","","","CS","CK","0","","6980","","2/14/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 9:25:27 PM"
"5269","3","127590","","CFDES","20273","","","C150","","","","2/17/2023 12:00:00 AM","500.00","FR","","Contribution","","","CS","CK","0","","1329","","2/13/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 9:28:19 PM"
"5269","4","109022","","CFDES","20273","","","C150","","","","2/17/2023 12:00:00 AM","1000.00","FR","","Donation","","","CS","CK","0","","8277","","2/15/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/20/2023 9:34:40 PM"
"5270","1","23369","","CFUNR","10010","","","C150","","","","2/1/2023 12:00:00 AM","1803.00","AL","","November Board Meeting Inkind for Travel Expenses","","","CS","IK","0","","","","11/5/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/23/2023 9:26:33 AM"
"5271","1","23356","","ANSCH","32000","","","C150","","","","2/17/2023 12:00:00 AM","63118.00","UN","","Scholarships","","","CS","AC","0","","","","2/17/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/22/2023 4:01:25 PM"
"5272","1","32943","","CFDES","20264","","","WC","","","","2/24/2023 12:00:00 AM","50.00","AL","","Bridging the Gap (Student Micro-grants)","","","CS","CC","0","","","","2/21/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 5:29:43 PM"
"5272","2","15846","","PHYPL","60000","","","AKAM","","","","2/24/2023 12:00:00 AM","150.00","AL","","Alpha Kappa Alpha Monument","","","CS","CC","0","","","","2/22/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 5:30:30 PM"
"5272","3","146048","","PHYPL","60000","","","AKAM","","","","2/24/2023 12:00:00 AM","10.00","AL","","Alpha Kappa Alpha Monument","","","CS","CC","0","","","","2/23/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 5:33:17 PM"
"5272","4","146048","","ANSCH","30070","","","AKAS","","","","2/24/2023 12:00:00 AM","10.00","AL","","Alpha Kappa Alpha Scholarship","","","CS","CC","0","","","","2/23/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 5:34:15 PM"
"5272","5","7350","","CFDES","20273","","","C150","","","","2/24/2023 12:00:00 AM","1000.00","AL","","150th Anniversary","","","CS","CC","0","","","","2/24/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 5:35:05 PM"
"5273","1","24303","","CFUNR","10025","","","C150","","","","2/21/2023 12:00:00 AM","55.00","AL","","","","","CS","CK","0","","40214755","","2/8/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 5:37:20 PM"
"5273","2","24522","","ANSCH","30001","","","C150","","","","2/21/2023 12:00:00 AM","101500.00","FD","","Spring 2023 Semester","","","CS","CK","0","","3409","","2/15/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 5:50:22 PM"
"5274","1","33333","","CFDES","20273","","","C150","","","","2/22/2023 12:00:00 AM","250.00","AL","","","","","CS","CK","0","","9040","","2/15/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 5:58:09 PM"
"5274","2","138681","","CFDES","20273","","","C150","","","","2/22/2023 12:00:00 AM","10.00","FR","","","","","CS","CK","0","","5433","","2/17/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 5:59:34 PM"
"5274","3","28020","","CFDES","20273","","","C150","","","","2/22/2023 12:00:00 AM","1500.00","AL","","Legacy Campaign","","","CS","CK","0","","8411","","2/14/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 6:00:39 PM"
"5274","4","23391","","CFDES","20273","","","C150","","","","2/22/2023 12:00:00 AM","300.00","AL","","","","","CS","CK","0","","12470","","2/15/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 6:01:32 PM"
"5275","1","146047","","ANSCH","30071","","","","","","","2/23/2023 12:00:00 AM","1000.00","CH","","Jordan C. Dunn (ID# 138104)","","","CS","CK","0","","7842","","2/16/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 6:04:53 PM"
"5275","2","24732","","ENFUN","80303","","","C150","","","","2/23/2023 12:00:00 AM","1000.00","AL","","Theta Scholarship Fund","","","CS","CK","0","","26808","","2/15/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 6:06:04 PM"
"5276","1","127217","","CFDES","20273","","","C150","","","","2/27/2023 6:07:00 PM","150.00","AL","","LAWC","","","CS","CK","0","","103","","2/7/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 6:09:35 PM"
"5276","2","1208","","CFDES","20273","","","C150","","","","2/27/2023 6:07:00 PM","150.00","AL","","","","","CS","CK","0","","6325","","2/24/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/27/2023 6:10:10 PM"
"5277","1","68773","","CFDES","20273","","","C150","","","","2/1/2023 12:00:00 AM","12.50","EM","","150th","","","CS","PR","0","","","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 3:35:33 PM"
"5277","2","52372","","CFUNR","10017","","","C150","","","","2/1/2023 12:00:00 AM","100.00","EM","","","","","CS","PR","0","","","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 3:41:03 PM"
"5277","3","137455","","CFDES","20273","","","C150","","","","2/1/2023 12:00:00 AM","100.00","EM","","Pledge Payment","","","CS","PR","0","","","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 3:38:18 PM"
"5277","4","66838","","CFUNR","10017","","","C150","","","","2/1/2023 12:00:00 AM","50.00","EM","","","","","CS","PR","0","","","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 3:39:13 PM"
"5278","1","7902","","CFDES","20264","","","WC","","","","2/27/2023 12:00:00 AM","50.00","AL","","Bridging the Gap (Student Micro-grants)","","","CS","CC","0","","","","2/25/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 3:45:01 PM"
"5278","2","129710","","ANSCH","30000","INM69","","C150","","","","2/27/2023 12:00:00 AM","500.00","FR","","General Scholarships","","","CS","CC","0","","","","2/25/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 3:53:36 PM"
"5278","3","3445","","PHYPL","60000","","","AKAM","","","","2/27/2023 12:00:00 AM","2000.00","AL","","Alpha Kappa Alpha Monument","","","CS","CC","0","","","","2/26/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 3:55:46 PM"
"5278","4","23890","","CFDES","20273","","","C150","","","","2/27/2023 12:00:00 AM","1000.00","AL","","","","","CS","CA","0","","","","2/27/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 3:57:10 PM"
"5279","1","146101","","CFDES","20273","","","C150","","","","2/2/2023 12:00:00 AM","50.00","FD","","Bank of America Employee Giving (Annonymous)","","","CS","CK","0","","89076","","1/25/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 4:07:50 PM"
"5280","1","8504","","CFUNR","10000","","","C150","","","","2/19/2023 12:00:00 AM","98.20","AL","","Benevity Donation","","","CS","AC","0","","","","2/19/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 4:11:01 PM"
"5280","2","75132","","CFDES","20273","","","C150","","","","2/19/2023 12:00:00 AM","491.00","FR","","","","","CS","AC","0","","","","2/19/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 4:12:10 PM"
"5281","1","23356","","ANSCH","32000","","","C150","","","","2/28/2023 12:00:00 AM","14666.00","UN","","Scholarships","","","CS","AC","0","","","","2/27/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 4:14:40 PM"
"5282","1","1853","","CFDES","20273","","","C150","","","","2/28/2023 12:00:00 AM","110.00","EM","","Athletics Donation - 150th","","","CS","CS","0",""," ","","2/28/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 4:20:11 PM"
"5282","2","65954","","CFDES","20273","","","C150","","","","2/28/2023 12:00:00 AM","100.00","EM","","Athletics Donation - 150th","","","CS","CS","0","","","","2/28/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 4:21:47 PM"
"5282","3","140408","","CFDES","20273","","","C150","","","","2/28/2023 12:00:00 AM","20.00","EM","","Athletics Donation - 150th","","","CS","CS","0","","","","2/28/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 4:23:21 PM"
"5282","4","98189","","CFDES","20273","","","C150","","","","2/28/2023 12:00:00 AM","20.00","EM","","Athletics Donations - 150th","","","CS","CS","0","","","","2/28/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 4:24:27 PM"
"5283","1","146102","","CFDES","20273","","","C150","","","","2/28/2023 12:00:00 AM","1000.00","OR","","","","","CS","CK","0","","97","","2/27/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 4:31:52 PM"
"5283","2","138048","","CFDES","20273","","","C150","","","","2/28/2023 12:00:00 AM","600.00","BS","","Athtletics Donations - 150th","","","CS","CK","0","","22797","","2/20/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","3/5/2023 4:45:45 PM"
